ID,obs,time,elapsed,date,hhmmss,replicate,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr
S1,55,1576084430,8434.9,20191211 11:13:50,11:13:50,,1576084422,0.010575183,22.4725231,383.4761776,271.5551831,23.02831848,32.51939973,0.398409849,2.528579514,0.366535224,0.231735444,241.6685774,28.05111669,27.50166774,3.685982758,31.55770804,1.311399279,4.155559324,2.374583479,-466.3655647,281.5081248,24.39721766,81.20835515,-0.04915813,0.055184307,3.96716635,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-404-20180822-18_37_15,695.5398846,984.358,0.293407597,0.5,1261.218426,22.4725231,185.0255338,0.474967441,0.01861099,-0.791220267,DARK-405-20180822-18_37_17,516.82,467.538,0.617742548,2.501859906,0.326297131,-7.327235609,1500.008387,1261.218426,0.840807583,0.191615165,6,0.5,383.4761935,410.0042258,15.46431935,5.052604516,599.9959677,84.70162581,0.099990645,29.56670968,27.50166774,999.9,0,0,13995.86129,0,0.001604462,1500.008387,0.972990968,0.0270093,0,695.5381935,4.99974,10594.1871,12844.97097,45.03,46.70122581,45.905,46.258,47.26,1454.629032,40.37935484,0,149.9000001,695.5398846,0.476752132,17.38803418,10594.36923,15,1576084351,11:12:30,56,0.372,0.337,410,5,0.07,0.01,640.309,655.943,27.6652,26.9658,30,26.6701,26.7679
S1,56,1576084581,8585.4,20191211 11:16:20,11:16:20,,1576084573,0.009572815,21.26995943,385.0419849,264.1103375,22.39445221,32.64849234,0.343248838,2.528482086,0.319304467,0.201577234,241.6630019,28.13004893,27.51447097,3.688745042,29.73734381,1.220248425,4.103421047,2.468496618,-422.1611439,249.9076939,21.63710949,91.04666146,-0.049155153,0.055180965,3.966981795,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-406-20180822-18_39_45,692.2262692,976.022,0.29076776,0.5,1261.18891,21.26995943,183.3565372,0.47021686,0.017657909,-0.789437123,DARK-407-20180822-18_39_47,517.08,458.942,0.618369491,2.473016953,0.323671258,-7.248811899,1499.973226,1261.18891,0.840807615,0.191615229,6,0.5,385.042,409.9979677,14.39107419,4.955994839,599.9982581,84.69202581,0.100006277,29.34777419,27.51447097,999.9,0,0,13996.6,0,0.001809447,1499.973226,0.972991129,0.027009126,0,692.2359355,4.99974,10548.04839,12844.68065,45.07419355,46.8,45.98983871,46.312,47.312,1454.593226,40.38,0,150,692.2262692,-1.163452986,-21.78119654,10547.80385,15,1576084501,11:15:01,57,0.42,0.336,410,5,0.06,0.01,639.54,655.559,27.5378,26.9841,30.0001,26.6833,26.7788
S1,57,1576084731,8735.9,20191211 11:18:51,11:18:51,,1576084723,0.007565407,25.81588906,569.8820785,372.7557536,31.60302935,48.31582042,0.249640769,2.528148031,0.236709913,0.149049644,241.6674295,28.49809085,27.50954839,3.687682786,26.0220307,1.053758821,4.049487271,2.633923965,-333.6344533,219.3277654,18.96985267,146.3305943,-0.049144946,0.055169507,3.966349037,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-408-20180822-18_42_16,723.6491154,1059.56,0.317028658,0.5,1261.212213,25.81588906,199.9202075,0.504511307,0.021261996,-0.806038356,DARK-409-20180822-18_42_18,525,534.56,0.628387617,2.673187558,0.34978315,-8.034723594,1500.000968,1261.212213,0.8408076,0.191615199,6,0.5,569.8820968,600.0093548,12.42901935,4.957648065,600.0004194,84.68210968,0.100027265,29.11873226,27.50954839,999.9,0,0,13995.33226,0,0.001886202,1500.000968,0.972991774,0.027008455,0,723.7845161,4.99974,11027.68065,12844.89032,45.125,46.82216129,46.028,46.375,47.34858065,1454.620968,40.38,0,150.0999999,723.6491154,-11.38984615,-182.7965809,11025.63077,15,1576084666,11:17:46,58,0.567,0.336,600,5,0.05,0.01,637.768,655.756,26.6502,26.9979,30.0001,26.6936,26.7882
S1,58,1576084882,8886.4,20191211 11:21:21,11:21:21,,1576084874,0.004785155,25.88738874,790.3337882,456.8606252,38.72868378,66.99764802,0.142223288,2.528522813,0.137923865,0.086577875,241.6663889,29.09178893,27.50010645,3.685646034,20.59486626,0.822782728,3.995086532,2.862863306,-211.0253208,188.7850939,16.30598394,235.7321459,-0.049156397,0.055182362,3.967058943,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-410-20180822-18_44_46,715.4139231,1050.54,0.319003633,0.5,1261.209223,25.88738874,201.1651622,0.501285053,0.021318738,-0.804372989,DARK-411-20180822-18_44_48,523.92,526.62,0.636371723,2.653926119,0.352274672,-7.949864925,1499.997742,1261.209223,0.840807414,0.191614829,6,0.5,790.3338065,820.0032258,9.705907742,4.967171613,599.9967419,84.67137742,0.099954671,28.88499677,27.50010645,999.9,0,0,14000.36774,0,0.00191117,1499.997742,0.972993548,0.02700661,0,715.5418387,4.99974,10909.43548,12844.89032,45.137,46.875,46.062,46.379,47.34451613,1454.627097,40.37064516,0,150,715.4139231,-11.53921367,-174.2119656,10907.52692,15,1576084812,11:20:12,59,0.979,0.34,820,5,0.1,0.01,635.547,656.188,26.4978,27.0138,30.0002,26.706,26.7985
S1,59,1576085032,9036.9,20191211 11:23:52,11:23:52,,1576085024,0.003380805,28.88593753,1167.179012,623.7095723,52.87294738,98.94379889,0.095642299,2.528539492,0.093677029,0.058721351,241.6661468,29.44752857,27.50030323,3.685688471,17.72336182,0.705514743,3.98070496,2.980173728,-149.0934953,180.2730214,15.56584675,288.4115196,-0.049156907,0.055182934,3.967090537,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-412-20180822-18_47_17,722.4355385,1079.83,0.330972895,0.5,1261.20812,28.88593753,208.7128515,0.510960059,0.023696277,-0.809679301,DARK-413-20180822-18_47_19,528.08,551.75,0.647747098,2.710502657,0.364461225,-8.225420404,1499.996452,1261.20812,0.840807402,0.191614804,6,0.5,1167.179032,1200.01129,8.322522581,4.969822258,599.9942258,84.6717871,0.099955613,28.82274194,27.50030323,999.9,0,0,14000.44516,0,0.001629427,1499.996452,0.972994839,0.027005268,0,722.5009355,4.99974,11021.21935,12844.88065,45.153,46.875,46.07419355,46.375,47.32622581,1454.626452,40.37,0,150.0999999,722.4355385,-4.645811959,-76.9777777,11020.36923,15,1576084953,11:22:32,60,1.636,0.339,1200,5,0.08,0.02,634.59,657.316,26.531,27.0206,30.0002,26.7172,26.8085
S1,60,1576085183,9187.4,20191211 11:26:22,11:26:22,,1576085175,0.002786681,31.84226815,1563.805461,824.594806,69.89892981,132.5600494,0.077229632,2.528172241,0.075942546,0.047577944,241.6661982,29.60037201,27.50568387,3.68684904,16.50292838,0.656015621,3.975146749,3.030833419,-122.8926375,176.2269022,15.21726802,310.217731,-0.049145685,0.055170337,3.966394894,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-414-20180822-18_49_48,725.2210385,1097.37,0.339128062,0.5,1261.208391,31.84226815,213.8555787,0.518357528,0.026040318,-0.812721325,DARK-415-20180822-18_49_49,528.54,568.83,0.65423582,2.760941844,0.372838569,-8.390433824,1499.996774,1261.208391,0.840807402,0.191614804,6,0.5,1563.805484,1600.005484,7.738989355,4.973881613,600.0015806,84.66763548,0.099973168,28.79862903,27.50568387,999.9,0,0,13997.93548,0,0.001625422,1499.996774,0.972995323,0.027004758,0,725.2703226,4.99974,11064.9871,12844.87742,45.141,46.885,46.07012903,46.375,47.312,1454.626774,40.37,0,150.0999999,725.2210385,-5.905196571,-79.09059827,11064.06154,15,1576085101,11:25:00,61,2.621,0.34,1600,5,0.09,0.03,633.907,658.365,26.4772,27.0206,30.0001,26.7239,26.8153
S1,61,1576085363,9367.9,20191211 11:29:23,11:29:23,,1576085355,0.00333294,9.040971328,399.6191871,190.4230567,16.13928205,33.86967359,0.07778946,2.528641165,0.076484054,0.047917995,241.6671764,32.35962013,30.10197097,4.285467556,14.90809917,0.700752719,4.700483348,3.584714837,-146.9826548,220.8608772,19.59699819,335.142397,-0.049160014,0.055186422,3.967283136,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-416-20180822-18_52_48,653.7388846,864.121,0.243463723,0.5,1261.213539,9.040971328,153.5298716,0.410591804,0.007961357,-0.762169881,DARK-417-20180822-18_52_50,509.32,354.801,0.592958068,2.167853828,0.275044757,-6.196065788,1500.002903,1261.213539,0.840807399,0.191614797,6,0.5,399.6191935,409.9920968,8.267993226,4.962601935,599.9985484,84.65492258,0.099950777,31.7220871,30.10197097,999.9,0,0,14004.11935,0,0.001596138,1500.002903,0.972999194,0.027000655,0,653.7649677,4.99974,9982.121613,12844.95806,45.19919355,46.937,46.125,46.437,47.532,1454.632903,40.37,0,180,653.7388846,-0.789094025,-9.47726497,9982.002692,15,1576085269,11:27:48,62,0.299,0.343,410,5,0.28,0.03,635.057,653.102,31.5995,27.1006,30.0005,26.7484,26.8472
S1,62,1576085514,9518.4,20191211 11:31:53,11:31:53,,1576085506,0.00443473,7.670285473,291.031801,159.3403533,13.50437471,24.66545613,0.107450013,2.528249735,0.104976022,0.065827547,241.6648125,31.94965346,30.02221935,4.265890245,16.93686924,0.792381264,4.678439996,3.473508981,-195.5716111,220.4037093,19.5437674,286.0406781,-0.049148053,0.055172995,3.966541676,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-418-20180822-18_55_18,656.5684615,852.865,0.230161325,0.5,1261.203755,7.670285473,145.1401637,0.398685607,0.006874611,-0.759031031,DARK-419-20180822-18_55_20,512.84,340.025,0.577300312,2.106398417,0.260462735,-6.090171201,1499.991613,1261.203755,0.840807205,0.191614409,6,0.5,291.0318065,299.9927419,9.349437742,4.956168387,599.9998387,84.65177742,0.099978387,31.63923226,30.02221935,999.9,0,0,14001.23226,0,0.001555449,1499.991613,0.973000645,0.026999129,0,656.6043226,4.99974,10025.73226,12844.85806,45.35467742,46.99593548,46.19512903,46.562,47.70732258,1454.631613,40.36,0,150,656.5684615,-0.031726499,2.358974366,10025.76154,15,1576085443,11:30:43,63,0.529,0.341,300,5,0.24,0.03,635.278,653.224,30.4399,27.2021,30.0004,26.8118,26.9171
S1,63,1576085664,9668.9,20191211 11:34:24,11:34:24,,1576085656,0.006945311,6.192419991,197.4332536,131.1509586,11.11432654,16.73138858,0.183106764,2.528185681,0.176045361,0.1106401,241.6675936,31.32234126,29.92135161,4.24124104,21.25993806,1.001329083,4.709934148,3.239911958,-306.2882055,250.2670717,22.19434392,207.8408037,-0.049146096,0.055170798,3.966420351,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-420-20180822-18_57_49,661.2559231,846.148,0.218510328,0.5,1261.218388,6.192419991,137.7946217,0.400104946,0.005702755,-0.75711814,DARK-421-20180822-18_57_51,507.6,338.548,0.546132533,2.120700728,0.247536552,-6.026978775,1500.009032,1261.218388,0.840807196,0.191614391,6,0.5,197.4332581,204.9969032,11.81585484,4.952618065,600.0008065,84.64452581,0.100005694,31.75750645,29.92135161,999.9,0,0,14001.87419,0,0.001545277,1500.009032,0.973000323,0.026999465,0,661.2856774,4.99974,10094.15161,12845.00968,45.437,47.062,46.302,46.625,47.812,1454.648387,40.36,0,150.0999999,661.2559231,0.607931608,-0.82393164,10094.11154,15,1576085596,11:33:16,64,0.464,0.341,205,5,0.11,0.02,637.478,653.177,31.5953,27.2159,30.0001,26.8546,26.9594
S1,64,1576085815,9819.5,20191211 11:36:54,11:36:54,,1576085807,0.009860203,1.895763011,97.13600832,80.74020211,6.842036157,8.231439404,0.285033997,2.527343584,0.268303521,0.169110975,241.6663527,30.85935081,29.98322581,4.256346569,25.79908783,1.243139098,4.818538958,3.013207471,-434.8349448,296.6151695,26.3738664,129.8204438,-0.049120373,0.055141922,3.964825487,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-422-20180822-19_00_20,674.0425385,829.958,0.18785946,0.5,1261.209203,1.895763011,118.4650398,0.383462778,0.002296021,-0.752380241,DARK-423-20180822-19_00_21,511.7,318.258,0.489902725,2.039427015,0.213367006,-5.874665931,1499.997742,1261.209203,0.840807401,0.191614803,6,0.5,97.13600968,99.98954516,14.6698,4.954272581,600.0017419,84.64130968,0.100070435,32.16015161,29.98322581,999.9,0,0,13995.07742,0,0.001704639,1499.997742,0.972998871,0.027000997,0,674.0345484,4.99974,10282.12581,12844.90968,45.538,47.125,46.375,46.687,47.925,1454.627742,40.37,0,150,674.0425385,0.643145303,0.150427334,10282.06154,15,1576085755,11:35:55,65,0.481,0.339,100,5,0.38,0.01,640.092,653.113,32.1866,27.2066,30.0002,26.8727,26.9763
S1,65,1576085965,9970,20191211 11:39:25,11:39:25,,1576085957,0.011329515,-1.065021658,50.48830076,52.85974246,4.479684169,4.278712516,0.344433863,2.528532715,0.320330546,0.202231442,241.6659408,30.54550437,30.009,4.262652719,28.13072738,1.364834644,4.851757388,2.897818075,-499.6315946,309.8144574,27.55459161,79.40339527,-0.0491567,0.055182702,3.967077699,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-424-20180822-19_02_50,688.3111154,825.114,0.165798768,0.5,1261.207036,-1.065021658,104.5532863,0.381733918,-5.16E-05,-0.750926539,DARK-425-20180822-19_02_52,510.14,314.974,0.434330721,2.033969523,0.188461142,-5.82909438,1499.995161,1261.207036,0.840807403,0.191614805,6,0.5,50.4883,49.9952871,16.1048871,4.957851613,600.001,84.64666129,0.099952306,32.28172903,30.009,999.9,0,0,14004.54194,0,0.001567471,1499.995161,0.972998387,0.02700151,0,688.2783548,4.99974,10492.20323,12844.87742,45.625,47.187,46.44106452,46.778,48,1454.625161,40.37,0,150,688.3111154,3.394153836,32.94358972,10492.56154,15,1576085903,11:38:23,66,0.619,0.339,50,5,0.12,0.01,641.306,653.079,31.9902,27.2113,30.0001,26.8818,26.9854
S1,66,1576086116,10120.5,20191211 11:41:55,11:41:55,,1576086108,0.010819471,19.79551687,386.0317601,263.0739283,22.2957965,32.71660412,0.321547215,2.528422404,0.300434558,0.189552846,241.6656319,30.65026975,30.05859677,4.274810432,27.35047421,1.323497563,4.839029675,2.951312869,-477.1386793,296.7022079,26.38992535,87.61908581,-0.049153329,0.055178918,3.966868743,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-426-20180822-19_05_21,675.2112308,949.387,0.28879242,0.5,1261.20541,19.79551687,182.1132812,0.461505161,0.016488604,-0.783529793,DARK-427-20180822-19_05_22,511.24,438.147,0.62576206,2.433136207,0.322496222,-6.998234222,1499.993226,1261.20541,0.840807404,0.191614808,6,0.5,386.0317742,410.0037419,15.61629355,4.965875161,600.0052258,84.65109355,0.099974887,32.23523226,30.05859677,999.9,0,0,14002.84839,0,0.001555142,1499.993226,0.972999032,0.027000826,0,675.2435806,4.99974,10315.15484,12844.86452,45.69512903,47.304,46.562,46.87093548,48.11280645,1454.623226,40.37,0,150,675.2112308,-1.477470087,-23.53162386,10314.89615,15,1576086063,11:41:03,67,0.396,0.339,410,5,0.09,0.01,640.7,654.123,31.2254,27.2205,30.0001,26.8908,26.9922
S1,67,1576086266,10271,20191211 11:44:26,11:44:26,,1576086258,0.008116333,16.534607,390.2899237,245.6947943,20.82068364,33.07397314,0.22026128,2.527447713,0.210125887,0.132200433,241.6657088,31.01803562,30.03719355,4.269560134,23.29741273,1.100011838,4.721605146,3.169548296,-357.9302659,240.3578231,21.33856759,145.4318336,-0.049123553,0.055145492,3.965022682,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-428-20180822-19_07_51,665.8015769,922.832,0.278523527,0.5,1261.208129,16.534607,175.638068,0.446443123,0.013903024,-0.777300744,DARK-429-20180822-19_07_53,510.84,411.992,0.623872364,2.349351185,0.312076928,-6.748409171,1499.996774,1261.208129,0.840807228,0.191614455,6,0.5,390.2899355,409.9919677,12.98070645,4.969850645,600.0090645,84.64200968,0.1000529,31.80116129,30.03719355,999.9,0,0,13995.86774,0,0.001667035,1499.996774,0.973001452,0.02699829,0,665.8122258,4.99974,10179.73548,12844.90645,45.786,47.375,46.625,46.937,48.149,1454.635484,40.36129032,0,150.0999999,665.8015769,-1.236000007,-16.43760685,10179.65385,15,1576086185,11:43:05,68,0.405,0.338,410,5,0.09,0.01,639.125,653.83,30.325,27.2366,29.9999,26.8987,26.9968
S1,68,1576086417,10421.5,20191211 11:46:56,11:46:56,,1576086409,0.005955666,13.32186597,394.3304743,229.2997611,19.43122541,33.41618978,0.151343678,2.528112478,0.14648453,0.09197641,241.6679712,31.40393623,30.0000871,4.260471087,19.77908863,0.92042757,4.653538829,3.340043517,-262.6448562,210.5956074,18.66435431,208.2830766,-0.04914386,0.055168288,3.966281696,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-430-20180822-19_10_22,661.8763077,900.575,0.265051431,0.5,1261.220294,13.32186597,167.1441217,0.437825833,0.011355563,-0.771796908,DARK-431-20180822-19_10_23,506.28,394.295,0.605380977,2.310969325,0.297868707,-6.539018994,1500.01129,1261.220294,0.840807201,0.191614401,6,0.5,394.3304839,410.0007097,10.86158065,4.970655806,600.0053871,84.64159032,0.09999561,31.54522581,30.0000871,999.9,0,0,14001.72258,0,0.00172961,1500.01129,0.973004355,0.026995271,0,661.8751613,4.99974,10123.67097,12845.03548,45.82012903,47.437,46.687,47,48.187,1454.650968,40.36032258,0,150,661.8763077,-0.270564106,-5.562393187,10123.63462,15,1576086333,11:45:32,69,0.433,0.34,410,5,0.14,0.01,637.183,654.171,30.1521,27.2366,30.0002,26.9044,26.9996
S1,69,1576086567,10572,20191211 11:49:27,11:49:27,,1576086559,0.004603351,17.0494059,580.2728588,302.8401071,25.6637311,49.17435395,0.112372258,2.528161553,0.109669389,0.068780795,241.6663056,31.76568466,29.99187097,4.258460867,17.39597605,0.80769466,4.642997084,3.450766206,-203.0077702,206.2772824,18.27693079,263.2127485,-0.049145359,0.055169971,3.96637465,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-432-20180822-19_12_52,673.4613077,953.163,0.293445814,0.5,1261.211613,17.0494059,185.0486342,0.457826206,0.014311164,-0.78438735,DARK-433-20180822-19_12_54,516.78,436.383,0.640954603,2.401961666,0.32754126,-7.033758206,1500.000968,1261.211613,0.8408072,0.191614399,6,0.5,580.272871,599.9934839,9.53105129,4.971573548,599.9997742,84.64350968,0.099991945,31.50529677,29.99187097,999.9,0,0,14001.83226,0,0.001626039,1500.000968,0.973005194,0.026994432,0,673.4906129,4.99974,10302.32903,12844.96452,45.875,47.44919355,46.74796774,47.036,48.187,1454.640968,40.36,0,150,673.4613077,-2.386598296,-35.96923072,10302.01154,15,1576086499,11:48:18,70,0.613,0.342,600,5,0.08,0.02,636.21,654.615,30.2476,27.2274,30.0001,26.9044,26.999
S1,70,1576086718,10722.5,20191211 11:51:57,11:51:57,,1576086710,0.00406457,21.51689214,795.2578556,395.7959909,33.54336085,67.39740127,0.097637608,2.528252586,0.095590201,0.059924251,241.6659967,31.93769718,29.99626129,4.259534933,16.41593815,0.762710972,4.646161338,3.496823961,-179.2475486,207.3210535,18.37023873,288.1097403,-0.04914814,0.055173093,3.966547076,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-434-20180822-19_15_23,692.5871154,1019.49,0.320653351,0.5,1261.209987,21.51689214,202.2056043,0.48550746,0.017853405,-0.798414894,DARK-435-20180822-19_15_24,524.52,494.97,0.660449895,2.55160091,0.355224823,-7.657751658,1499.999032,1261.209987,0.840807201,0.191614401,6,0.5,795.257871,820.0073548,8.999633226,4.971608387,599.9949032,84.64915806,0.09995921,31.51729032,29.99626129,999.9,0,0,14001.69032,0,0.001553601,1499.999032,0.973005,0.0269946,0,692.5748065,4.99974,10593.2,12844.92581,45.883,47.5,46.758,47.046,48.2113871,1454.639032,40.36,0,150,692.5871154,-0.346358977,2.923076918,10593.22692,15,1576086642,11:50:41,71,1.032,0.344,820,5,0.05,0.02,635.67,655.245,30.3472,27.2205,30.0001,26.9021,26.9968
S1,71,1576086868,10873,20191211 11:54:28,11:54:28,,1576086860,0.003675169,27.61551683,1168.109658,592.733171,50.2318652,98.9928179,0.087196982,2.527141213,0.085559372,0.053619178,241.6655333,32.03865042,30.01057742,4.263038929,15.72605298,0.730038433,4.642222902,3.533000497,-162.0749594,203.2454636,18.01697126,300.8530087,-0.049114193,0.055134985,3.964442262,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-436-20180822-19_17_53,712.5212308,1088.55,0.345440053,0.5,1261.207549,27.61551683,217.8358009,0.515924854,0.022688983,-0.811203895,DARK-437-20180822-19_17_55,526.94,561.61,0.669554975,2.747245089,0.380084121,-8.307456722,1499.996129,1261.207549,0.840807202,0.191614404,6,0.5,1168.109677,1200.018065,8.614412258,4.970917419,600.0024516,84.64609355,0.100074971,31.50236129,30.01057742,999.9,0,0,13992.52581,0,0.001578261,1499.996129,0.973005387,0.026994265,0,712.5616129,4.99974,10899.73226,12844.9129,45.937,47.5,46.77,47.06606452,48.25,1454.636129,40.36,0,150,712.5212308,-4.067965824,-55.83589746,10899.02308,15,1576086797,11:53:17,72,1.628,0.345,1200,5,0.11,0.02,635.403,656.293,30.1644,27.2176,30.0001,26.9021,26.9968
S1,72,1576087019,11023.5,20191211 11:56:58,11:56:58,,1576087011,0.003149901,30.71028722,1564.375785,805.3495159,68.24702614,132.5685221,0.073608187,2.527631697,0.072437747,0.045377201,241.6682614,32.13573284,30.01055806,4.26303419,14.82009726,0.685682207,4.626705175,3.577351984,-138.9106384,195.2573079,17.3004464,315.3153773,-0.049129173,0.0551518,3.965371113,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-438-20180822-19_20_24,711.0316154,1095.64,0.351035363,0.5,1261.22191,30.71028722,221.3667451,0.520627213,0.025142512,-0.812425614,DARK-439-20180822-19_20_25,525.22,570.42,0.674254733,2.784201735,0.385990081,-8.37415827,1500.013226,1261.22191,0.840807193,0.191614386,6,0.5,1564.375806,1600.013548,8.091397742,4.966999032,600.0029355,84.64205484,0.100066184,31.44343226,30.01055806,999.9,0,0,13997.46129,0,0.00152894,1500.013226,0.973005581,0.026994097,0,711.0919355,4.99974,10877.42581,12845.05806,45.94919355,47.5,46.812,47.10874194,48.25,1454.653548,40.36,0,150.1000001,711.0316154,-5.94837607,-93.72991466,10876.3,15,1576086939,11:55:39,73,2.606,0.342,1600,5,0.07,0.02,635.188,657.479,30.0099,27.2159,30,26.8999,26.9945
S1,73,1576087199,11204,20191211 11:59:59,11:59:59,,1576087191,0.003858773,8.423598594,400.0289617,198.7045583,16.83546848,33.89290631,0.077231781,2.526751261,0.075943912,0.047578866,241.6659067,34.74658698,32.47597742,4.905245306,13.71545422,0.743756235,5.422760512,4.161489071,-170.1718675,243.8228226,22.18040184,337.4972636,-0.049102287,0.055121618,3.963703873,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-440-20180822-19_23_24,645.4670769,857.687,0.247432832,0.5,1261.2114,8.423598594,156.032554,0.402859085,0.007471863,-0.760385782,DARK-441-20180822-19_23_26,512.16,345.527,0.614192011,2.126794414,0.279800987,-6.13553578,1500.000968,1261.2114,0.840807058,0.191614115,6,0.5,400.0289677,409.9961935,8.778357097,4.953455806,599.9996129,84.6261,0.100031242,34.26586774,32.47597742,999.9,0,0,13992.43871,0,0.001530481,1500.000968,0.973008258,0.026992013,0,645.4540968,4.99974,9885.645484,12844.96129,46.004,47.5,46.82825806,47.125,48.437,1454.648065,40.35290323,0,180.0999999,645.4670769,-0.199179493,1.753504321,9885.588077,15,1576087107,11:58:27,74,0.319,0.345,410,5,0.22,0.03,636.058,652.625,35.8421,27.2784,30.0002,26.918,27.0177
S1,74,1576087350,11354.5,20191211 12:02:29,12:02:29,,1576087342,0.005997304,7.631975333,290.6127687,173.3282051,14.68315063,24.61867679,0.126007748,2.527939281,0.122619499,0.076934019,241.6656276,34.26117241,32.53662258,4.922049241,16.85607303,0.921655205,5.467793139,4.000394036,-264.4811005,255.9284553,23.29457341,256.4075558,-0.049138568,0.055162348,3.965953655,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-442-20180822-19_25_55,648.0037308,850.91,0.238457968,0.5,1261.202729,7.631975333,150.3719198,0.400688674,0.006844241,-0.758477395,DARK-443-20180822-19_25_57,509.96,340.95,0.595120309,2.119903037,0.269933304,-6.071778884,1499.989677,1261.202729,0.840807606,0.191615211,6,0.5,290.6127742,299.9876774,10.87973871,4.947661935,599.9977742,84.61304194,0.099948826,34.41449677,32.53662258,999.9,0,0,14004.93871,0,0.00152894,1499.989677,0.972991,0.0270092,0,648.0129032,4.99974,9924.102258,12844.83548,46.167,47.562,46.94919355,47.25,48.663,1454.609677,40.38,0,150,648.0037308,-0.175487184,4.984957266,9924.155769,15,1576087284,12:01:23,75,0.541,0.345,300,5,0.14,0.02,636.95,651.937,34.6672,27.3992,30.0001,26.9869,27.0956
S1,75,1576087501,11505.4,20191211 12:05:00,12:05:00,,1576087493,0.009419636,6.2268758,196.9175762,137.3125613,11.63254786,16.68203628,0.217967432,2.528094509,0.208039346,0.130878902,241.6685621,33.31228605,32.47824839,4.905873659,22.02256826,1.208522171,5.487653197,3.697351488,-415.4059352,272.7879887,24.82846362,123.8790792,-0.049143311,0.055167671,3.966247661,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-444-20180822-19_28_26,652.7851154,837.44,0.220499241,0.5,1261.218174,6.2268758,139.0488253,0.395299962,0.005730076,-0.754592568,DARK-445-20180822-19_28_27,506.4,331.04,0.557802334,2.100217358,0.250135174,-5.945055351,1500.008065,1261.218174,0.840807596,0.191615192,6,0.5,196.9175806,204.9993548,14.2656,4.980333548,599.9995161,84.61590645,0.099925432,34.47970645,32.47824839,999.9,0,0,14005.81613,0,0.00152894,1500.008065,0.972991,0.0270092,0,652.7894194,4.99974,9994.644516,12844.96774,46.296,47.629,47.058,47.375,48.788,1454.628065,40.38,0,150.1000001,652.7851154,-0.136376062,-1.308376077,9994.653462,15,1576087437,12:03:57,76,0.465,0.343,205,5,0.23,0.01,639.767,651.957,35.1261,27.4521,30.0003,27.05,27.1609
